id,GEOID,access,hoops,surface,lit,name,city,lon,lat,neighborhood,income_q,LPA,OBESITY,median_household_income,pct_black,lit_status,hoops_status
way/1035475086,17031843200,,,,,,Chicago,-87.67433197098995,41.85074779320209,Lower West Side,Q3,26.6,33.6,70525.0,3.5664007508212108,Not recorded,Not recorded
way/1035930000,17031242400,,1,asphalt,,,Chicago,-87.68273798902976,41.89709559985079,Ukrainian Village,Q4 (highest),11.5,24.7,110129.0,1.413760603204524,Not recorded,Half court (1 hoop)
way/1039144233,17031010701,yes,,asphalt,yes,,Chicago,-87.67992665894548,42.0091730781748,Rogers Park,Q3,20.7,31.6,74208.0,24.265323257766582,Lit,Not recorded
way/1039144234,17031010701,yes,,asphalt,yes,,Chicago,-87.67992305000001,42.0090651,Rogers Park,Q3,20.7,31.6,74208.0,24.265323257766582,Lit,Not recorded
way/1049160701,17031530501,,,,,,Chicago,-87.63497665,41.67585,West Pullman,Q1 (lowest),40.5,47.1,41000.0,95.72054140127389,Not recorded,Not recorded
way/1050143566,17031580501,,,,,,Chicago,-87.70121018081544,41.82249150497553,Brighton Park,Q2,31.0,32.1,52757.0,1.2688689564646685,Not recorded,Not recorded
way/1050332182,17031580600,,,,,,Chicago,-87.69370867473573,41.818048725407444,Brighton Park,Q2,32.8,33.0,67297.0,1.1386970319208511,Not recorded,Not recorded
way/1052550385,17031560200,,,,,,Chicago,-87.74661108602008,41.808120406629996,Garfield Ridge,Q3,32.6,38.1,73125.0,34.93761140819964,Not recorded,Not recorded
way/1055119020,17031671300,,,,,,Chicago,-87.67058820072033,41.777072377550574,Englewood,Q1 (lowest),41.8,48.1,29563.0,80.68592057761734,Not recorded,Not recorded
way/1055119021,17031671300,,,,,,Chicago,-87.67052837523565,41.77743730310995,Englewood,Q1 (lowest),41.8,48.1,29563.0,80.68592057761734,Not recorded,Not recorded
way/1060159206,17031830500,,,,,,Chicago,-87.7109060486919,41.83128491980759,Little Village,Q2,34.3,35.2,65795.0,0.8911693221712126,Not recorded,Not recorded
way/1060879185,17031833000,,2,,,,Chicago,-87.66429885,41.883923149999994,West Loop,Q4 (highest),11.1,24.7,169489.0,7.894209577239031,Not recorded,Full court (2+ hoops)
way/1063677298,17031711300,yes,,,,,Chicago,-87.66475626040655,41.73543938144338,Auburn Gresham,Q3,32.7,42.7,76524.0,93.41614906832298,Not recorded,Not recorded
way/1067684372,17031540101,yes,,,,,Chicago,-87.6003449570379,41.65485572502723,Riverdale,Q1 (lowest),43.2,51.3,16176.0,93.97860164219955,Not recorded,Not recorded
way/1067684373,17031540101,yes,,,,,Chicago,-87.60008745703792,41.65503242502724,Riverdale,Q1 (lowest),43.2,51.3,16176.0,93.97860164219955,Not recorded,Not recorded
way/1084348033,17031841800,,,,,,Chicago,-87.59727098349256,41.76020754806986,Grand Crossing,Q2,33.4,44.3,50964.0,80.90082286704201,Not recorded,Not recorded
way/1089563404,17031460302,,,,,,Chicago,-87.5523272545616,41.743977548503494,South Chicago,Q1 (lowest),31.3,42.5,44306.0,75.4979035639413,Not recorded,Not recorded
way/1095283026,17031460800,,,,,,Chicago,-87.5517469232312,41.7361116009008,South Chicago,Q1 (lowest),47.0,47.6,33048.0,57.792485055508116,Not recorded,Not recorded
way/1116642714,17031843000,,,,,,Chicago,-87.71727762613027,41.86787504619366,North Lawndale,Q1 (lowest),38.4,47.2,21726.0,89.61303462321793,Not recorded,Not recorded
way/1120646526,17031590500,,,,,,Chicago,-87.68383784017536,41.824177025461154,Mckinley Park,Q3,23.1,28.1,72383.0,6.054811982154239,Not recorded,Not recorded
way/1138573538,17031700401,,2,,,,Chicago,-87.7204153935818,41.747840470818986,Ashburn,Q3,27.4,37.0,94313.0,54.4228356336261,Not recorded,Full court (2+ hoops)
way/1138573539,17031700401,,2,,,,Chicago,-87.7201534935818,41.74779207081898,Ashburn,Q3,27.4,37.0,94313.0,54.4228356336261,Not recorded,Full court (2+ hoops)
way/1140689943,17031160700,,2,,,,Chicago,-87.69771393204506,41.94992336523267,Irving Park,Q3,23.4,28.9,89531.0,4.789572864321609,Not recorded,Full court (2+ hoops)
way/1140693915,17031839200,,2,,,,Chicago,-87.61884549147751,41.84041632542539,Douglas,Q1 (lowest),27.7,35.3,39133.0,64.29184549356222,Not recorded,Full court (2+ hoops)
way/1140693916,17031839200,,2,,,,Chicago,-87.6191023085225,41.840412074574616,Douglas,Q1 (lowest),27.7,35.3,39133.0,64.29184549356222,Not recorded,Full court (2+ hoops)
way/1140693917,17031839200,,2,,,,Chicago,-87.6193761914775,41.840408325425386,Douglas,Q1 (lowest),27.7,35.3,39133.0,64.29184549356222,Not recorded,Full court (2+ hoops)
way/1140693918,17031839200,,2,,,,Chicago,-87.6196251914775,41.84040532542537,Douglas,Q1 (lowest),27.7,35.3,39133.0,64.29184549356222,Not recorded,Full court (2+ hoops)
way/1141836757,17031400300,,2,,,,Chicago,-87.61562580526777,41.79134022464427,Washington Park,Q3,26.3,40.8,71288.0,90.39504260263361,Not recorded,Full court (2+ hoops)
way/1141836758,17031400300,,2,,,,Chicago,-87.61561019999999,41.79051775000001,Washington Park,Q3,26.3,40.8,71288.0,90.39504260263361,Not recorded,Full court (2+ hoops)
way/1141836761,17031400300,,2,,,,Chicago,-87.61550514999999,41.7866553,Washington Park,Q3,26.3,40.8,71288.0,90.39504260263361,Not recorded,Full court (2+ hoops)
way/1144160871,17031100300,,2,,,,Chicago,-87.79281519999999,41.985509500000006,Norwood Park,Q3,21.6,26.7,74250.0,1.5900779138177772,Not recorded,Full court (2+ hoops)
way/1144168867,17031160602,,2,,,,Chicago,-87.696481,41.96089075,Irving Park,Q3,20.4,29.3,96324.0,1.5009380863039399,Not recorded,Full court (2+ hoops)
way/1144531090,17031730201,,2,,,,Chicago,-87.65459854999999,41.7282943,Washington Heights,Q2,28.3,40.1,61432.0,93.84760112888053,Not recorded,Full court (2+ hoops)
way/1147429266,17031730100,,2,,,,Chicago,-87.634091725316,41.72639095967869,Washington Heights,Q2,30.4,41.2,57200.0,95.08398197460058,Not recorded,Full court (2+ hoops)
way/1148023130,17031440900,,2,,,,Chicago,-87.61052482461913,41.729555190157576,Chatham,Q1 (lowest),28.4,41.1,43359.0,78.0553420445811,Not recorded,Full court (2+ hoops)
way/1150608667,17031351400,,,,,,Chicago,-87.62387467052419,41.82812121855269,Douglas,Q1 (lowest),36.1,46.1,30542.0,64.19001218026796,Not recorded,Not recorded
way/1158725711,17031241400,,2,asphalt,,,Chicago,-87.67880007148841,41.90637941606608,Wicker Park,Q4 (highest),10.6,23.3,200429.0,4.697303713752755,Not recorded,Full court (2+ hoops)
way/1158725712,17031241400,,1,asphalt,,,Chicago,-87.67893962595537,41.906429398468525,Wicker Park,Q4 (highest),10.6,23.3,200429.0,4.697303713752755,Not recorded,Half court (1 hoop)
way/1161293319,17031050200,,,,,,Chicago,-87.68022557474654,41.96116823860119,North Center,Q4 (highest),13.3,25.1,124167.0,1.0050251256281406,Not recorded,Not recorded
way/1167791147,17031835500,,,,,,Chicago,-87.63562142647106,41.81852350094172,Fuller Park,Q1 (lowest),44.6,49.8,20669.0,76.66874610106052,Not recorded,Not recorded
way/1171458507,17031838300,,,,,,Chicago,-87.63890858542787,41.902618314056305,River North,Q4 (highest),14.3,27.8,104968.0,29.533333333333335,Not recorded,Not recorded
way/1177703812,17031833100,yes,2,,,,Chicago,-87.66029389914377,41.87991690779532,West Loop,Q4 (highest),11.0,23.4,168125.0,5.939148983945212,Not recorded,Full court (2+ hoops)
way/1185835473,17031283100,private,1,asphalt,,,Chicago,-87.6618572,41.8680554,"Little Italy, UIC",Q2,22.4,26.9,61806.0,19.821162444113263,Not recorded,Half court (1 hoop)
way/1187968984,17031835500,,,,,,Chicago,-87.63537330000001,41.81203750000001,Fuller Park,Q1 (lowest),44.6,49.8,20669.0,76.66874610106052,Not recorded,Not recorded
